typeID;groupID;marketGroupID;typeName
17317;429;499;Fermionic Condensates
17322;447;265;Thermonuclear Trigger Unit Blueprint
17323;447;265;Crystalline Carbonide Armor Plate Blueprint
17324;447;265;Plasma Thruster Blueprint
17325;447;265;Nanomechanical Microprocessor Blueprint
17326;447;265;Nuclear Pulse Generator Blueprint
17327;447;265;Scalar Capacitor Unit Blueprint
17328;447;265;Titanium Diborite Armor Plate Blueprint
17329;447;265;Ion Thruster Blueprint
17330;447;265;Nanoelectrical Microprocessor Blueprint
17331;447;265;Fusion Reactor Unit Blueprint
17332;447;265;Graviton Pulse Generator Blueprint
17333;447;265;Ladar Sensor Cluster Blueprint
17334;447;265;Tesseract Capacitor Unit Blueprint
17335;447;265;EM Pulse Generator Blueprint
17336;447;265;Radar Sensor Cluster Blueprint
17337;447;265;Oscillator Capacitor Unit Blueprint
17338;447;265;Antimatter Reactor Unit Blueprint
17339;447;265;Plasma Pulse Generator Blueprint
17340;447;265;Gravimetric Sensor Cluster Blueprint
17341;447;265;Pulse Shield Emitter Blueprint
17342;447;265;Nuclear Reactor Unit Blueprint
17344;447;265;Particle Accelerator Unit Blueprint
17345;447;265;Magnetometric Sensor Cluster Blueprint
17346;447;265;Deflection Shield Emitter Blueprint
17347;447;265;Electrolytic Capacitor Unit Blueprint
17348;447;265;Laser Focusing Crystals Blueprint
17349;447;265;Fusion Thruster Blueprint
17350;447;265;Tungsten Carbide Armor Plate Blueprint
17351;447;265;Quantum Microprocessor Blueprint
17352;447;265;Sustained Shield Emitter Blueprint
17353;447;265;Graviton Reactor Unit Blueprint
17354;447;265;Superconductor Rails Blueprint
17355;447;265;Fernite Carbide Composite Armor Plate Blueprint
17356;447;265;Magpulse Thruster Blueprint
17357;447;265;Photon Microprocessor Blueprint
17359;447;265;Linear Shield Emitter Blueprint
17363;448;379;Small Audit Log Secure Container
17364;448;379;Medium Audit Log Secure Container
17365;448;379;Large Audit Log Secure Container
17366;448;379;Station Container
17367;448;379;Station Vault
17368;448;379;Station Warehouse
17392;1040;1336;Data Chips
17402;449;595;Large Blaster Battery
17403;449;595;Medium Blaster Battery
17404;449;595;Small Blaster Battery
17406;430;596;Large Pulse Laser Battery
17407;430;596;Medium Pulse Laser Battery
17408;430;596;Small Pulse Laser Battery
17423;314;492;Gallente 106 Election Holoreel
17424;314;492;Amarrian Wheat
17425;450;512;Crimson Arkonor
17426;450;512;Prime Arkonor
17428;451;514;Triclinic Bistot
17429;451;514;Monoclinic Bistot
17432;452;521;Sharp Crokite
17433;452;521;Crystalline Crokite
17436;453;522;Onyx Ochre
17437;453;522;Obsidian Ochre
17440;454;527;Vitric Hedbergite
17441;454;527;Glazed Hedbergite
17444;455;528;Vivid Hemorphite
17445;455;528;Radiant Hemorphite
17448;456;529;Pure Jaspet
17449;456;529;Pristine Jaspet
17452;457;523;Luminous Kernite
17453;457;523;Fiery Kernite
17455;458;516;Azure Plagioclase
17456;458;516;Rich Plagioclase
17459;459;515;Solid Pyroxeres
17460;459;515;Viscous Pyroxeres
17463;460;519;Condensed Scordite
17464;460;519;Massive Scordite
17466;461;517;Bright Spodumain
17467;461;517;Gleaming Spodumain
17470;462;518;Concentrated Veldspar
17471;462;518;Dense Veldspar
17476;463;495;Covetor
17477;477;497;Covetor Blueprint
17478;463;495;Retriever
17479;477;497;Retriever Blueprint
17480;463;495;Procurer
17481;477;497;Procurer Blueprint
17482;464;1040;Strip Miner I
17483;490;338;Strip Miner I Blueprint
17619;25;1366;Caldari Navy Hookbill
17621;471;506;Corporate Hangar Array
17623;370;750;Jenmei's Tag
17624;314;752;Elena Gazky's DNA
17630;370;750;Imai Kenon's Tag
17634;26;1370;Caracal Navy Issue
17636;27;1379;Raven Navy Issue
17640;314;752;Mordur's DNA
17642;370;750;Raelek's Tag
17643;314;738;Caldari AZ-1 Nexus Chip
17646;314;738;Caldari CU-1 Nexus Chip
17647;314;738;Caldari BY-1 Nexus Chip
17648;85;504;Antimatter Charge XL
17649;167;598;Antimatter Charge XL Blueprint
17650;85;504;Iridium Charge XL
17651;167;598;Iridium Charge XL Blueprint
17652;85;504;Iron Charge XL
17653;167;598;Iron Charge XL Blueprint
17654;85;504;Lead Charge XL
17655;167;598;Lead Charge XL Blueprint
17656;85;504;Plutonium Charge XL
17657;167;598;Plutonium Charge XL Blueprint
17658;85;504;Thorium Charge XL
17659;167;598;Thorium Charge XL Blueprint
17660;85;504;Tungsten Charge XL
17661;167;598;Tungsten Charge XL Blueprint
17662;85;504;Uranium Charge XL
17663;167;598;Uranium Charge XL Blueprint
17664;83;502;Carbonized Lead XL
17665;165;597;Carbonized Lead XL Blueprint
17666;83;502;Depleted Uranium XL
17667;165;597;Depleted Uranium XL Blueprint
17668;83;502;EMP XL
17669;165;597;EMP XL Blueprint
17670;83;502;Fusion XL
17671;165;597;Fusion XL Blueprint
17672;83;502;Nuclear XL
17673;165;597;Nuclear XL Blueprint
17674;83;502;Phased Plasma XL
17675;165;597;Phased Plasma XL Blueprint
17676;83;502;Proton XL
17677;165;597;Proton XL Blueprint
17678;83;502;Titanium Sabot XL
17679;165;597;Titanium Sabot XL Blueprint
17680;86;503;Gamma XL
17681;168;599;Gamma XL Blueprint
17682;86;503;Infrared XL
17683;168;599;Infrared XL Blueprint
17684;86;503;Microwave XL
17685;168;599;Microwave XL Blueprint
17686;86;503;Multifrequency XL
17687;168;599;Multifrequency XL Blueprint
17688;86;503;Radio XL
17689;168;599;Radio XL Blueprint
17690;86;503;Standard XL
17691;168;599;Standard XL Blueprint
17692;86;503;Ultraviolet XL
17693;168;599;Ultraviolet XL Blueprint
17694;86;503;Xray XL
17695;168;599;Xray XL Blueprint
17703;25;1366;Imperial Navy Slicer
17709;26;1370;Omen Navy Issue
17713;26;1370;Stabber Fleet Issue
17715;26;1371;Gila
17718;26;1371;Phantasm
17720;26;1371;Cynabal
17722;26;1371;Vigilant
17726;27;1379;Apocalypse Navy Issue
17728;27;1379;Megathron Navy Issue
17732;27;1379;Tempest Fleet Issue
17736;27;1380;Nightmare
17738;27;1380;Machariel
17740;27;1380;Vindicator
17743;370;750;Uleen Bloodsworn's Tag
17754;283;754;Activists
17755;314;754;Pro-Trade Pamphlets
17756;314;754;Virgin Forest Pulp
17765;283;23;Exotic Dancers
17767;283;23;Kameiras
17769;428;500;Fluxed Condensates
17770;426;594;Large AutoCannon Battery
17771;426;594;Medium AutoCannon Battery
17772;426;594;Small AutoCannon Battery
17773;417;479;Citadel Torpedo Battery
17791;283;23;Freedom Fighters
17793;314;738;Amarr TIL-1 Nexus Chip
17794;314;738;Amarr KIU-1 Nexus Chip
17795;314;738;Amarr MIY-1 Nexus Chip
17796;283;23;Elite Slaves
17812;25;1366;Republic Fleet Firetail
17814;314;738;Minmatar UUC Nexus Chip
17815;314;738;Minmatar UUA Nexus Chip
17816;314;738;Minmatar UUB Nexus Chip
17817;409;737;Genom Tara's Insignia
17840;314;752;Zor's DNA
17841;25;1366;Federation Navy Comet
17843;26;1370;Vexor Navy Issue
17847;370;750;Lazarus's Tag
17848;314;738;Gallente Gamma Nexus Chip
17849;314;738;Gallente Beta Nexus Chip
17850;314;738;Gallente Alpha Nexus Chip
17852;370;750;Faramon's Tag
17857;476;1193;Mjolnir Citadel Torpedo
17858;166;617;Mjolnir Citadel Torpedo Blueprint
17859;476;1193;Trauma Citadel Torpedo
17860;166;617;Trauma Citadel Torpedo Blueprint
17861;476;1193;Inferno Citadel Torpedo
17862;166;617;Inferno Citadel Torpedo Blueprint
17863;476;1193;Nova Citadel Torpedo
17864;166;617;Nova Citadel Torpedo Blueprint
17865;467;525;Iridescent Gneiss
17866;467;525;Prismatic Gneiss
17867;469;526;Silvery Omber
17868;469;526;Golden Omber
17869;468;530;Magma Mercoxit
17870;468;530;Vitreous Mercoxit
17871;738;1160;Hardwiring - Inherent Implants 'Noble' ZET200
17887;423;476;Oxygen Isotopes
17888;423;476;Nitrogen Isotopes
17889;423;476;Hydrogen Isotopes
17893;314;20;High-Tech Data Chip
17894;314;20;High-Tech Scanner
17895;314;20;High-Tech Manufacturing Tools
17897;314;20;High-Tech Small Arms
17898;1040;1336;High-Tech Transmitters
17912;483;1040;Modulated Strip Miner II
17918;27;1380;Rattlesnake
17920;27;1380;Bhaalgorn
17922;26;1371;Ashimmu
17924;25;1365;Succubus
17926;25;1365;Cruor
17928;25;1365;Daredevil
17930;25;1365;Worm
17932;25;1365;Dramiel
17938;481;712;Core Probe Launcher I
17939;918;1198;Core Probe Launcher I Blueprint
17940;257;377;Mining Barge
17941;436;508;Caesarium Cadmide Reaction
17942;436;508;Carbon Polymers Reaction
17943;436;508;Ceramic Powder Reaction
17944;436;508;Crystallite Alloy Reaction
17945;436;508;Dysporite Reaction
17946;436;508;Fernite Alloy Reaction
17947;436;508;Ferrofluid Reaction
17948;436;508;Fluxed Condensates Reaction
17949;436;508;Hexite Reaction
17950;436;508;Hyperflurite Reaction
17951;436;508;Neo Mercurite Reaction
17952;436;508;Platinum Technite Reaction
17953;436;508;Rolled Tungsten Alloy Reaction
17954;436;508;Silicon Diborite Reaction
17955;436;508;Solerium Reaction
17956;436;508;Sulfuric Acid Reaction
17957;436;508;Titanium Chromide Reaction
17958;436;508;Vanadium Hafnite Reaction
17959;428;500;Vanadium Hafnite
17960;428;500;Prometium
17961;436;508;Prometium Reaction
17962;484;509;Titanium Carbide Reaction
17963;484;509;Crystalline Carbonide Reaction
17964;484;509;Fernite Carbide Reaction
17965;484;509;Tungsten Carbide Reaction
17966;484;509;Sylramic Fibers Reaction
17967;484;509;Fulleride Reaction
17968;484;509;Phenolic Composites Reaction
17969;484;509;Nanotransistors Reaction
17970;484;509;Hypersynaptic Fibers Reaction
17971;484;509;Ferrogel Reaction
17972;484;509;Fermionic Condensates Reaction
17975;465;493;Thick Blue Ice
17976;465;493;Pristine White Glaze
17977;465;493;Smooth Glacial Mass
17978;465;493;Enriched Clear Icicle
17982;404;483;Coupling Array
17999;409;731;Ammatar Navy Colonel Insignia I
18025;268;369;Ice Processing
18029;879;23;Freed Slaves
18036;482;593;Arkonor Mining Crystal I
18037;727;753;Arkonor Mining Crystal I Blueprint
18038;482;593;Bistot Mining Crystal I
18039;727;753;Bistot Mining Crystal I Blueprint
18040;482;593;Crokite Mining Crystal I
18041;727;753;Crokite Mining Crystal I Blueprint
18042;482;593;Dark Ochre Mining Crystal I
18043;727;753;Dark Ochre Mining Crystal I Blueprint
18044;482;593;Gneiss Mining Crystal I
18045;727;753;Gneiss Mining Crystal I Blueprint
18046;482;593;Hedbergite Mining Crystal I
18047;727;753;Hedbergite Mining Crystal I Blueprint
18048;482;593;Hemorphite Mining Crystal I
18049;727;753;Hemorphite Mining Crystal I Blueprint
18050;482;593;Jaspet Mining Crystal I
18051;727;753;Jaspet Mining Crystal I Blueprint
18052;482;593;Kernite Mining Crystal I
18053;727;753;Kernite Mining Crystal I Blueprint
18054;663;593;Mercoxit Mining Crystal I
18055;727;753;Mercoxit Mining Crystal I Blueprint
18056;482;593;Omber Mining Crystal I
18057;727;753;Omber Mining Crystal I Blueprint
18058;482;593;Plagioclase Mining Crystal I
18059;727;753;Plagioclase Mining Crystal I Blueprint
18060;482;593;Pyroxeres Mining Crystal I
18061;727;753;Pyroxeres Mining Crystal I Blueprint
18062;482;593;Scordite Mining Crystal I
18063;727;753;Scordite Mining Crystal I Blueprint
18064;482;593;Spodumain Mining Crystal I
18065;727;753;Spodumain Mining Crystal I Blueprint
18066;482;593;Veldspar Mining Crystal I
18067;727;753;Veldspar Mining Crystal I Blueprint
18068;483;1039;Modulated Deep Core Miner II
18580;274;378;Tycoon
18590;482;593;Arkonor Mining Crystal II
18592;482;593;Bistot Mining Crystal II
18594;482;593;Crokite Mining Crystal II
18596;482;593;Dark Ochre Mining Crystal II
18598;482;593;Gneiss Mining Crystal II
18600;482;593;Hedbergite Mining Crystal II
18602;482;593;Hemorphite Mining Crystal II
18604;482;593;Jaspet Mining Crystal II
18606;482;593;Kernite Mining Crystal II
18608;663;593;Mercoxit Mining Crystal II
18610;482;593;Omber Mining Crystal II
18612;482;593;Plagioclase Mining Crystal II
18614;482;593;Pyroxeres Mining Crystal II
18616;482;593;Scordite Mining Crystal II
18618;482;593;Veldspar Mining Crystal II
18624;482;593;Spodumain Mining Crystal II
18626;492;1200;Quest Survey Probe I
18627;486;320;Quest Survey Probe I Blueprint
18635;492;1200;Discovery Survey Probe I
18636;486;320;Discovery Survey Probe I Blueprint
18637;492;1200;Gaze Survey Probe I
18638;486;320;Gaze Survey Probe I Blueprint
18639;481;712;Expanded Probe Launcher I
18640;918;1198;Expanded Probe Launcher I Blueprint
18655;314;752;Olufami's DNA
18657;409;737;Shimon Jaen's Insignia
18679;370;750;Zelfarios Kashnostramus's Tag
19398;284;22;Confiscated Viral Agent
19400;493;751;1st Tier Overseer's Personal Effects
19401;493;751;2nd Tier Overseer's Personal Effects
19402;493;751;3rd Tier Overseer's Personal Effects
19403;493;751;4th Tier Overseer's Personal Effects
19404;493;751;5th Tier Overseer's Personal Effects
19405;493;751;6th Tier Overseer's Personal Effects
19406;493;751;7th Tier Overseer's Personal Effects
19407;493;751;8th Tier Overseer's Personal Effects
19408;493;751;9th Tier Overseer's Personal Effects
19409;493;751;11th Tier Overseer's Personal Effects
19410;493;751;12th Tier Overseer's Personal Effects
19411;493;751;13th Tier Overseer's Personal Effects
19412;493;751;14th Tier Overseer's Personal Effects
19413;493;751;15th Tier Overseer's Personal Effects
19414;493;751;16th Tier Overseer's Personal Effects
19415;493;751;17th Tier Overseer's Personal Effects
19416;493;751;18th Tier Overseer's Personal Effects
19417;493;751;19th Tier Overseer's Personal Effects
19418;493;751;20th Tier Overseer's Personal Effects
19419;493;751;21st Tier Overseer's Personal Effects
19420;493;751;22nd Tier Overseer's Personal Effects
19421;493;751;23rd Tier Overseer's Personal Effects
19422;493;751;10th Tier Overseer's Personal Effects
19461;314;754;Blaque Voucher
19462;314;754;Foiritan Voucher
19463;314;754;Autrech Voucher
19470;311;482;Intensive Refining Array
19500;747;1165;Zor's Custom Navigation Link
19534;300;618;Talisman Alpha
19535;300;619;Talisman Beta
19536;300;620;Talisman Gamma
19537;300;621;Talisman Delta
19538;300;622;Talisman Epsilon
19539;300;1151;Talisman Omega
19540;300;618;Snake Alpha
19547;738;1152;Hardwiring - Inherent Implants 'Noble' ZET1000
19548;738;1160;Hardwiring - Inherent Implants 'Noble' ZET2000
19549;738;1168;Hardwiring - Inherent Implants 'Noble' ZET3000
19550;738;1185;Hardwiring - Inherent Implants 'Noble' ZET5000
19551;300;619;Snake Beta
19553;300;620;Snake Gamma
19554;300;621;Snake Delta
19555;300;622;Snake Epsilon
19556;300;1151;Snake Omega
19663;370;750;Jarkon Puman's Tag
19684;738;1178;Hardwiring - Inherent Implants 'Noble' ZET400
19685;738;1178;Hardwiring - Inherent Implants 'Noble' ZET4000
19686;742;1163;Hardwiring - Eifyr and Co. 'Gunslinger' AX-2
19687;742;1180;Hardwiring - Eifyr and Co. 'Gunslinger' CX-2
19688;742;1186;Hardwiring - Eifyr and Co. 'Gunslinger' LX-2
19689;742;1171;Hardwiring - Eifyr and Co. 'Gunslinger' MX-2
19690;742;1155;Hardwiring - Eifyr and Co. 'Gunslinger' SX-2
19691;742;1155;Hardwiring - Inherent Implants 'Lancer' G2-Alpha
19692;742;1163;Hardwiring - Inherent Implants 'Lancer' G2-Beta
19693;742;1180;Hardwiring - Inherent Implants 'Lancer' G2-Delta
19694;742;1186;Hardwiring - Inherent Implants 'Lancer' G2-Epsilon
19695;742;1171;Hardwiring - Inherent Implants 'Lancer' G2-Gamma
19696;742;1180;Hardwiring - Zainou 'Deadeye' ZGA1000
19697;742;1163;Hardwiring - Zainou 'Deadeye' ZGC1000
19698;742;1186;Hardwiring - Zainou 'Deadeye' ZGL1000
19699;742;1171;Hardwiring - Zainou 'Deadeye' ZGM1000
19700;742;1155;Hardwiring - Zainou 'Deadeye' ZGS1000
19719;257;377;Transport Ships
19720;485;762;Revelation
19721;537;783;Revelation Blueprint
19722;485;765;Naglfar
19723;537;786;Naglfar Blueprint
19724;485;764;Moros
19725;537;785;Moros Blueprint
19726;485;763;Phoenix
19727;537;784;Phoenix Blueprint
19739;506;643;Cruise Missile Launcher II
19740;136;340;Cruise Missile Launcher II Blueprint
19744;28;85;Sigil
19745;108;285;Sigil Blueprint
19759;272;367;Long Distance Jamming
19760;272;367;Frequency Modulation
19761;272;367;Signal Dispersion
19766;272;367;Signal Suppression
19767;272;367;Turret Destabilization
19806;379;757;Target Painter II
19807;504;323;Target Painter II Blueprint
19808;379;757;Partial Weapon Navigation
19810;379;757;Peripheral Weapon Navigation Diameter
19812;379;757;Parallel Weapon Navigation Transmitter
19814;379;757;Phased Weapon Navigation Array Generation Extron
19921;272;367;Target Painting
19922;272;367;Signature Focusing
19923;201;715;Induced Ion Field ECM I
19925;201;715;Compulsive Ion Field ECM I
19927;201;715;'Hypnos' Ion Field ECM I
19929;201;719;Induced Multispectral ECM I
19931;201;719;Compulsive Multispectral ECM I
19933;201;719;'Hypnos' Multispectral ECM I
19935;201;716;Languid Phase Inversion ECM I
19937;201;716;Halting Phase Inversion ECM I
19939;201;716;Enfeebling Phase Inversion ECM I
19942;201;717;FZ-3a Disruptive Spatial Destabilizer ECM
19944;201;717;CZ-4 Concussive Spatial Destabilizer ECM
19946;201;717;BZ-5 Neutralizing Spatial Destabilizer ECM
19948;201;718;'Gloom' White Noise ECM
19950;201;718;'Shade' White Noise ECM
19952;201;718;'Umbra' White Noise ECM
19962;85;993;Shadow Iron Charge S
19964;85;993;Shadow Tungsten Charge S
19966;85;993;Shadow Iridium Charge S
19968;85;993;Shadow Lead Charge S
19970;83;989;Arch Angel Carbonized Lead S
19972;83;989;Arch Angel Nuclear S
19974;83;989;Arch Angel Proton S
19976;83;989;Arch Angel Depleted Uranium S
19978;86;997;Sanshas Radio S
19980;86;997;Sanshas Microwave S
19982;86;997;Sanshas Infrared S
19984;86;997;Sanshas Standard S
19986;83;989;Arch Angel Titanium Sabot S
19988;83;989;Arch Angel Fusion S
19990;83;989;Arch Angel Phased Plasma S
19992;83;989;Arch Angel EMP S
19994;83;988;Arch Angel Carbonized Lead M
19996;83;988;Arch Angel Nuclear M
19998;83;988;Arch Angel Proton M
20000;83;988;Arch Angel Depleted Uranium M
20002;83;988;Arch Angel Titanium Sabot M
20004;83;988;Arch Angel Fusion M
20006;83;988;Arch Angel Phased Plasma M
20008;83;988;Arch Angel EMP M
20010;86;996;Sanshas Radio M
20012;86;996;Sanshas Microwave M
20014;86;996;Sanshas Infrared M
20016;86;996;Sanshas Standard M
20018;86;995;Sanshas Radio L
20020;86;995;Sanshas Microwave L
20022;86;995;Sanshas Infrared L
20024;86;995;Sanshas Standard L
20026;86;1007;Sanshas Radio XL
20028;86;1007;Sanshas Microwave XL
20030;86;1007;Sanshas Infrared XL
20032;86;1007;Sanshas Standard XL
20034;85;993;Shadow Thorium Charge S
20036;85;993;Shadow Uranium Charge S
20038;85;993;Shadow Plutonium Charge S
20040;85;993;Shadow Antimatter Charge S
20043;85;992;Shadow Iron Charge M
20045;85;992;Shadow Tungsten Charge M
20047;85;992;Shadow Iridium Charge M
20049;85;992;Shadow Lead Charge M
20051;85;992;Shadow Thorium Charge M
20053;85;992;Shadow Uranium Charge M
20055;85;992;Shadow Plutonium Charge M
20057;85;992;Shadow Antimatter Charge M
20059;365;478;Amarr Control Tower Medium
20060;365;478;Amarr Control Tower Small
20061;365;478;Caldari Control Tower Medium
20062;365;478;Caldari Control Tower Small
20063;365;478;Gallente Control Tower Medium
20064;365;478;Gallente Control Tower Small
20065;365;478;Minmatar Control Tower Medium
20066;365;478;Minmatar Control Tower Small
20069;316;779;Armored Warfare Link - Damage Control I
20070;316;779;Skirmish Warfare Link - Evasive Maneuvers I
20110;530;810;Sleeper Foundation Block
20114;333;966;Datacore - Propulsion Subsystems Engineering
20115;333;966;Datacore - Engineering Subsystems Engineering
20116;333;966;Datacore - Electronic Subsystems Engineering
20121;300;618;Crystal Alpha
20124;316;779;Siege Warfare Link - Active Shielding I
20125;906;827;Curse
20126;106;900;Curse Blueprint
20138;771;974;Heavy Assault Missile Launcher I
20157;300;619;Crystal Beta
20158;300;620;Crystal Gamma
20159;300;621;Crystal Delta
20160;300;622;Crystal Epsilon
20161;300;1151;Crystal Omega
20171;333;966;Datacore - Hydromagnetic Physics
20172;333;966;Datacore - Minmatar Starship Engineering
20175;438;490;Simple Reactor Array
20183;513;767;Providence
20184;525;788;Providence Blueprint
20185;513;768;Charon
20186;525;789;Charon Blueprint
20187;513;769;Obelisk
20188;525;790;Obelisk Blueprint
20189;513;770;Fenrir
20190;525;791;Fenrir Blueprint
20209;256;373;Rocket Specialization
20210;256;373;Standard Missile Specialization
20211;256;373;Heavy Missile Specialization
20212;256;373;Cruise Missile Specialization
20213;256;373;Torpedo Specialization
20214;202;729;Extra Radar ECCM Scanning Array I
20216;202;729;Incremental Radar ECCM Scanning Array I
20218;202;729;Conjunctive Radar ECCM Scanning Array I
20220;202;726;Extra Ladar ECCM Scanning Array I
20222;202;726;Incremental Ladar ECCM Scanning Array I
20224;202;726;Conjunctive Ladar ECCM Scanning Array I
20226;202;725;Extra Gravimetric ECCM Scanning Array I
20228;202;725;Incremental Gravimetric ECCM Scanning Array I
20230;202;725;Conjunctive Gravimetric ECCM Scanning Array I
20232;202;727;Extra Magnetometric ECCM Scanning Array I
20234;202;727;Incremental Magnetometric ECCM Scanning Array I
20236;202;727;Conjunctive Magnetometric ECCM Scanning Array I
20238;203;720;Secure Gravimetric Backup Cluster I
20240;203;720;Shielded Gravimetric Backup Cluster I
20242;203;720;Warded Gravimetric Backup Cluster I
20244;203;721;Secure Ladar Backup Cluster I
20246;203;721;Shielded Ladar Backup Cluster I
20248;203;721;Warded Ladar Backup Cluster I
20250;203;723;Secure Magnetometric Backup Cluster I
20252;203;723;Shielded Magnetometric Backup Cluster I
20254;203;723;Warded Magnetometric Backup Cluster I
20260;203;722;Secure Radar Backup Cluster I
20262;203;722;Shielded Radar Backup Cluster I
20264;203;722;Warded Radar Backup Cluster I
20280;515;801;Siege Module I
20281;516;343;Siege Module I Blueprint
20306;772;971;Mjolnir Assault Missile
20307;772;971;Trauma Assault Missile
20308;772;971;Inferno Assault Missile
20312;256;373;Guided Missile Precision
20314;256;373;Target Navigation Prediction
20315;256;373;Warhead Upgrades
20327;255;364;Capital Energy Turret
20342;257;377;Advanced Spaceship Command
20343;329;133;50mm Reinforced Steel Plates II
20344;349;333;50mm Reinforced Steel Plates II Blueprint
20345;329;133;100mm Reinforced Steel Plates II
20346;349;333;100mm Reinforced Steel Plates II Blueprint
20347;329;133;200mm Reinforced Steel Plates II
20348;349;333;200mm Reinforced Steel Plates II Blueprint
20349;329;133;400mm Reinforced Steel Plates II
20350;349;333;400mm Reinforced Steel Plates II Blueprint
20351;329;133;800mm Reinforced Steel Plates II
20352;349;333;800mm Reinforced Steel Plates II Blueprint
20353;329;133;1600mm Reinforced Steel Plates II
20354;349;333;1600mm Reinforced Steel Plates II Blueprint
20405;316;779;Information Warfare Link - Recon Operation I
20406;316;779;Information Warfare Link - Electronic Superiority I
20408;316;779;Skirmish Warfare Link - Rapid Deployment I
20409;316;779;Armored Warfare Link - Passive Defense I
20410;333;966;Datacore - Gallentean Starship Engineering
20411;333;966;Datacore - High Energy Physics
20412;333;966;Datacore - Plasma Physics
20413;333;966;Datacore - Laser Physics
20414;333;966;Datacore - Quantum Physics
20415;333;966;Datacore - Molecular Engineering
20416;333;966;Datacore - Nanite Engineering
20417;333;966;Datacore - Electromagnetic Physics
20418;333;966;Datacore - Electronic Engineering
20419;333;966;Datacore - Graviton Physics
20420;333;966;Datacore - Rocket Science
20421;333;966;Datacore - Amarrian Starship Engineering
20423;333;966;Datacore - Nuclear Physics
20424;333;966;Datacore - Mechanical Engineering
20425;333;966;Datacore - Offensive Subsystems Engineering
20433;270;375;Talocan Technology
20444;53;774;Dual Giga Pulse Laser I
20445;133;794;Dual Giga Pulse Laser I Blueprint
20446;53;773;Dual Giga Beam Laser I
20447;133;794;Dual Giga Beam Laser I Blueprint
20448;74;772;Dual 1000mm Railgun I
20449;154;792;Dual 1000mm Railgun I Blueprint
20450;74;771;Ion Siege Blaster Cannon I
20451;154;792;Ion Siege Blaster Cannon I Blueprint
20452;55;776;6x2500mm Repeating Artillery I
20453;135;793;6x2500mm Repeating Artillery I Blueprint
20454;55;775;Quad 3500mm Siege Artillery I
20455;135;793;Quad 3500mm Siege Artillery I Blueprint
20494;258;370;Armored Warfare
20495;258;370;Information Warfare
20498;300;618;Halo Alpha
20499;300;618;Slave Alpha
20500;300;619;Halo Beta
20501;300;619;Slave Beta
20502;300;621;Halo Delta
20503;300;621;Slave Delta
20504;300;622;Halo Epsilon
20505;300;622;Slave Epsilon
20506;300;620;Halo Gamma
20507;300;620;Slave Gamma
20508;300;1151;Halo Omega
20509;300;1151;Slave Omega
20514;316;779;Siege Warfare Link - Shield Harmonizing I
20524;257;377;Amarr Freighter
20525;257;377;Amarr Dreadnought
20526;257;377;Caldari Freighter
20527;257;377;Gallente Freighter
20528;257;377;Minmatar Freighter
20530;257;377;Caldari Dreadnought
20531;257;377;Gallente Dreadnought
20532;257;377;Minmatar Dreadnought
20533;257;377;Capital Ships
20539;524;777;Citadel Torpedo Launcher I
20540;136;340;Citadel Torpedo Launcher I Blueprint
20701;62;1052;Capital Armor Repairer I
20702;142;334;Capital Armor Repairer I Blueprint
20703;40;778;Capital Shield Booster I
20704;120;328;Capital Shield Booster I Blueprint
20721;83;987;Arch Angel Carbonized Lead L
20723;83;987;Arch Angel Nuclear L
20725;83;987;Arch Angel Proton L
20727;83;987;Arch Angel Depleted Uranium L
20729;83;987;Arch Angel Titanium Sabot L
20731;83;987;Arch Angel Fusion L
20733;83;987;Arch Angel Phased Plasma L
20735;83;987;Arch Angel EMP L
20737;83;1006;Arch Angel Carbonized Lead XL
20739;83;1006;Arch Angel Depleted Uranium XL
20741;83;1006;Arch Angel EMP XL
20743;83;1006;Arch Angel Fusion XL
20745;83;1006;Arch Angel Nuclear XL
20747;83;1006;Arch Angel Phased Plasma XL
20749;83;1006;Arch Angel Proton XL
20751;83;1006;Arch Angel Titanium Sabot XL
20753;83;989;Domination Carbonized Lead S
20755;83;989;Domination Nuclear S
20757;83;989;Domination Proton S
20759;83;989;Domination Depleted Uranium S
20761;83;989;Domination Titanium Sabot S
20763;83;989;Domination Fusion S
20765;83;989;Domination Phased Plasma S
20767;83;989;Domination EMP S
20769;83;988;Domination Carbonized Lead M
20771;83;988;Domination Nuclear M
20773;83;988;Domination Proton M
20775;83;988;Domination Depleted Uranium M
20777;83;988;Domination Titanium Sabot M
20779;83;988;Domination Fusion M
20781;83;988;Domination Phased Plasma M
20783;83;988;Domination EMP M
20785;83;987;Domination Carbonized Lead L
20787;83;987;Domination Nuclear L
20789;83;987;Domination Proton L
20791;83;987;Domination Depleted Uranium L
20793;83;987;Domination Titanium Sabot L
20795;83;987;Domination Fusion L
20797;83;987;Domination Phased Plasma L
20799;83;987;Domination EMP L
20801;83;1006;Domination Carbonized Lead XL
20803;83;1006;Domination Depleted Uranium XL
20805;83;1006;Domination EMP XL
20807;83;1006;Domination Fusion XL
20809;83;1006;Domination Nuclear XL
20811;83;1006;Domination Phased Plasma XL
20813;83;1006;Domination Proton XL
20815;83;1006;Domination Titanium Sabot XL
20817;86;997;Sanshas Ultraviolet S
20819;86;997;Sanshas Xray S
20821;86;997;Sanshas Gamma S
20823;86;997;Sanshas Multifrequency S
20825;86;996;Sanshas Ultraviolet M
20827;86;996;Sanshas Xray M
20829;86;996;Sanshas Gamma M
